Subject	Group	TrialNumber	TrialOrder	SuffixAmbiguity	Noun	Suffix	LemmaFrequency	NounLength	SuffixFrequency	SuffixProductivity	SuffixLength	IA_ID	DWELL_TIME	FIRST_FIXATION_DURATION	FIRST_RUN_FIXATION_COUNT	GAZE_DURATION	IA_SKIP	IA_FIRST_FIX_PROGRESSIVE	IA_REGRESSION_PATH_DURATION	IA_SELECTIVE_REGRESSION_PATH_DURATION	PROB_OF_REGRESSION
21a	a	29	32	vise	primerak	ak	19527	8	5345	165	2	4	576	232	2	376	0	1	376	376	0
21a	a	63	33	vise	primitivac	ac	903	10	3765	191	2	4	420	420	1	420	0	1	420	420	0
21a	a	31	31	vise	putnik	nik	33252	6	6585	266	3	4	156	156	1	156	0	1	156	156	0
21a	a	33	3	vise	redina	ina	25	6	6155	255	3	4	512	236	1	236	0	1	236	236	0
21a	a	65	2	jedno	sluĂ„Ä…Ă‹â€ˇaonica	onica	266	10	91	9	5	4	620	196	2	356	0	1	356	356	0
21a	a	35	35	jedno	smrtnost	ost	3476	8	3001	310	3	4	240	240	1	240	0	1	240	240	0
21a	a	83	16	vise	starac	ac	12858	6	3764	191	2	4	372	216	1	216	0	1	216	216	0
21a	a	67	39	vise	strelac	ac	14091	7	3764	191	2	4	324	244	1	244	0	1	244	244	0
21a	a	69	9	jedno	sudi?	iĂ„â€ˇ	19	5	868	104	2	4	572	176	1	176	0	1	592	388	212
21a	a	71	15	vise	svira?	aĂ„Ĺ¤	1007	6	2140	166	2	4	732	344	2	536	0	1	536	536	0
21a	a	37	1	jedno	udaraljka	aljka	292	9	81	17	5	4	896	132	1	132	0	1	852	292	160
21a	a	73	18	jedno	ulaz?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	7	73	35	3	4	240	240	1	240	0	1	240	240	0
21a	a	39	20	jedno	umetnost	ost	69029	8	3001	310	3	4	148	148	1	148	0	1	148	148	0
21a	a	75	40	vise	uvojak	ak	196	6	5345	165	2	4	216	216	1	216	0	1	216	216	0
21a	a	77	27	vise	ven?anica	nica	2496	9	2280	181	4	4	616	256	1	256	0	1	256	256	0
21a	a	41	25	jedno	ven?i?	iĂ„â€ˇ	320	6	868	104	2	4	508	256	1	256	0	1	256	256	0
21a	a	43	19	vise	vernik	nik	13410	6	6585	266	3	4	124	124	1	124	0	1	124	124	0
21a	a	45	30	jedno	zemljarina	arina	18	10	46	12	5	4	792	452	1	452	0	1	452	452	0
21a	a	79	29	jedno	zidi?	iĂ„â€ˇ	223	5	868	104	2	4	384	176	1	176	0	1	176	176	0
21a	a	81	22	vise	zvu?nik	nik	8794	7	6585	266	3	4	248	128	1	128	0	1	128	128	0
22b	b	48	5	jedno	?lanarina	arina	4717	9	46	12	5	4	876	296	2	452	0	1	452	452	0
22b	b	50	16	jedno	?vori?	iĂ„â€ˇ	444	6	868	104	2	4	628	312	1	312	0	1	864	464	152
22b	b	8	28	vise	?vrstina	ina	2303	8	6155	225	3	4	704	188	1	188	0	1	688	428	240
22b	b	2	2	vise	an?elak	ak	331	7	5345	165	2	4	496	240	1	240	0	1	240	240	0
22b	b	4	7	vise	brija?	aĂ„Ĺ¤	636	6	2140	166	2	4	388	212	2	388	0	1	388	388	0
22b	b	6	6	vise	cvetak	ak	288	6	5345	165	2	4	1184	232	1	232	0	1	232	232	0
22b	b	10	8	vise	davljenik	nik	386	9	6585	266	3	4	684	276	1	276	0	1	556	504	228
22b	b	12	23	vise	divljak	ak	1045	7	5345	165	2	4	196	196	1	196	0	1	196	196	0
22b	b	52	4	jedno	drĂ„Ä…Ă„Äľavnost	ost	4745	9	3001	310	3	4	668	188	1	188	1	0	188	188	0
22b	b	86	14	jedno	dvojnost	ost	222	8	3001	310	3	4	624	284	1	284	0	1	284	284	0
22b	b	14	15	vise	dvorac	ac	5925	6	3764	191	2	4	600	236	2	384	0	1	900	600	216
22b	b	16	11	jedno	gusto?a	oĂ„â€ˇa	294	7	913	53	3	4	472	216	1	216	0	1	216	216	0
22b	b	54	12	vise	hlebac	ac	36	6	3764	191	2	4	484	232	1	232	0	1	232	232	0
22b	b	56	39	vise	izvornik	nik	486	8	6585	266	3	4	476	208	1	208	0	1	208	208	0
22b	b	18	20	vise	jastu?nica	nica	241	10	2280	181	4	4	220	220	1	220	0	1	220	220	0
22b	b	58	41	jedno	jedin?e	Ă„Ĺ¤e	0.1	7	88	36	2	4	916	132	1	132	0	1	552	348	216
22b	b	60	25	jedno	jezi?i?	iĂ„â€ˇ	3	7	868	104	2	4	712	216	1	216	0	1	216	216	0
22b	b	20	13	jedno	kadionica	onica	291	9	234	15	5	4	412	184	1	184	1	0	272	184	0
22b	b	22	43	vise	konjina	ina	74	7	6155	225	3	4	584	252	2	484	0	1	484	484	0
22b	b	24	38	jedno	lizi?	iĂ„â€ˇ	0.1	5	868	104	2	5	36	36	1	36	1	0	296	36	0
22b	b	26	33	vise	lovac	ac	9537	5	3764	191	2	4	128	128	1	128	0	1	216	128	0
22b	b	88	34	vise	nau?nik	nik	40951	7	6585	266	3	4	400	188	1	188	1	0	188	188	0
22b	b	62	1	jedno	osmakinja	kinja	5	9	170	37	5	4	356	252	1	252	0	1	252	252	0
22b	b	28	22	jedno	osnivanje	nje	30166	9	23567	2144	3	4	624	112	1	112	0	1	640	316	204
22b	b	30	24	jedno	primer?i?	Ă„Ĺ¤iĂ„â€ˇ	1	9	73	35	3	4	732	244	1	244	0	1	244	244	0
22b	b	64	19	jedno	primitivnost	ost	114	12	3001	310	3	4	552	236	3	552	0	1	552	552	0
22b	b	32	42	jedno	puti?	iĂ„â€ˇ	269	5	868	104	2	4	292	260	1	260	0	1	260	260	0
22b	b	34	40	jedno	redi?	iĂ„â€ˇ	4	5	868	104	2	4	468	468	1	468	0	1	992	468	0
22b	b	66	17	vise	sluĂ„Ä…Ă‹â€ˇalica	lica	5965	9	537	65	4	4	768	352	2	588	0	1	588	588	0
22b	b	36	10	vise	smrtnik	nik	2119	7	6585	266	3	4	796	124	1	124	0	1	208	124	0
22b	b	84	9	jedno	star?i?	Ă„Ĺ¤iĂ„â€ˇ	107	7	73	35	3	4	496	224	2	496	0	1	496	496	0
22b	b	68	18	jedno	streljana	ana	581	9	424	35	3	4	412	200	1	200	0	1	200	200	0
22b	b	70	26	vise	sudija	ija	67415	6	3200	192	3	4	188	188	1	188	1	0	336	188	0
22b	b	72	35	jedno	sviraljka	aljka	8	9	81	17	5	4	1588	184	1	184	0	1	772	420	236
22b	b	38	30	vise	udara?	aĂ„Ĺ¤	270	6	2140	166	2	4	472	216	1	216	0	1	216	216	0
22b	b	74	27	vise	ulaznica	nica	11438	8	2280	181	4	4	808	248	1	248	0	1	248	248	0
22b	b	40	31	vise	umetnik	nik	38568	7	6585	266	3	4	588	204	1	204	0	1	204	204	0
22b	b	76	36	jedno	uvoj?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	7	73	35	3	4	188	188	1	188	0	1	188	188	0
22b	b	78	3	jedno	ven?anje	nje	9556	8	23567	2144	3	4	392	236	1	236	0	1	236	236	0
22b	b	42	32	vise	ven?ina	ina	0.1	7	6155	225	3	4	872	228	1	228	0	1	228	228	0
22b	b	44	37	jedno	vernost	ost	2854	7	3001	310	3	4	412	208	1	208	0	1	208	208	0
22b	b	46	21	vise	zemljak	ak	3466	7	5345	165	2	4	668	180	2	364	0	1	364	364	0
22b	b	80	44	vise	zidina	ina	2972	6	6155	225	3	4	280	140	2	280	0	1	280	280	0
22b	b	82	29	jedno	zvuki?	iĂ„â€ˇ	1	8	868	104	2	4	896	128	2	240	0	1	240	240	0
24a	a	47	6	vise	?lanak	ak	51490	6	5345	165	2	4	564	348	1	348	0	1	348	348	0
24a	a	49	44	vise	?vorina	ina	0.1	7	6155	225	3	4	928	356	1	356	0	1	356	356	0
24a	a	7	43	jedno	?vrsto?a	oĂ„â€ˇa	1588	8	913	53	3	4	1268	316	1	316	0	1	316	316	0
24a	a	1	9	jedno	an?el?e	Ă„Ĺ¤e	0.1	7	88	36	2	4	948	284	2	616	0	1	616	616	0
24a	a	3	28	jedno	brijanje	nje	1268	8	23567	2144	3	4	508	508	1	508	0	1	508	508	0
24a	a	5	36	jedno	cveti?	iĂ„â€ˇ	799	6	868	104	2	4	652	168	1	168	0	1	608	428	260
24a	a	9	34	jedno	davljenje	nje	579	9	23567	2144	3	4	576	316	1	316	0	1	316	316	0
24a	a	11	24	jedno	divljakinja	kinja	5	11	170	37	5	4	1252	332	3	1252	0	1	1252	1252	0
24a	a	51	19	vise	drĂ„Ä…Ă„Äľavnik	nik	4766	8	6585	266	3	4	172	172	1	172	0	1	172	172	0
24a	a	85	25	vise	dvojnik	nik	1054	7	6585	266	3	4	760	320	1	320	0	1	320	320	0
24a	a	13	32	jedno	dvorana	ana	11273	7	424	35	3	4	884	224	2	604	0	1	604	604	0
24a	a	15	3	vise	gustina	ina	41	7	6155	225	3	4	640	244	2	640	0	1	640	640	0
24a	a	53	17	jedno	hlep?i?	Ă„Ĺ¤iĂ„â€ˇ	70	7	73	35	3	4	1196	216	2	592	0	1	592	592	0
24a	a	55	42	jedno	izvornost	ost	242	9	3001	310	3	4	564	252	1	252	0	1	252	252	0
24a	a	17	22	jedno	jastu?i?	iĂ„â€ˇ	860	8	868	104	2	4	744	184	2	436	0	1	436	436	0
24a	a	57	30	vise	jedinica	nica	59636	8	464	59	4	4	900	392	1	392	0	1	392	392	0
24a	a	59	10	vise	jezi?ak	ak	354	7	5345	165	2	4	1348	264	2	632	0	1	1044	844	212
24a	a	19	21	vise	kadija	ija	481	6	3200	192	3	4	484	196	2	484	0	1	484	484	0
24a	a	21	27	jedno	konji?	iĂ„â€ˇ	321	6	868	104	2	4	492	252	1	252	0	1	252	252	0
24a	a	23	4	vise	lizalica	lica	271	8	537	65	4	5	472	288	2	472	0	1	472	472	0
24a	a	25	38	jedno	lov?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	6	73	35	3	4	852	360	1	360	0	1	360	360	0
24a	a	87	31	jedno	nau?nost	ost	132	8	3001	310	3	4	1152	412	1	412	0	1	832	616	204
24a	a	61	33	vise	osmina	ina	3177	6	6155	225	3	4	324	324	1	324	0	1	324	324	0
24a	a	27	15	vise	osniva?	aĂ„Ĺ¤	26059	7	2140	166	2	4	768	304	2	484	0	1	484	484	0
24a	a	29	20	vise	primerak	ak	19527	8	5345	165	2	4	724	288	2	568	0	1	568	568	0
24a	a	63	11	vise	primitivac	ac	903	10	3765	191	2	4	1088	240	2	1088	0	1	1088	1088	0
24a	a	31	26	vise	putnik	nik	33252	6	6585	266	3	4	260	260	1	260	0	1	260	260	0
24a	a	33	2	vise	redina	ina	25	6	6155	255	3	4	1364	308	1	308	0	1	308	308	0
24a	a	65	29	jedno	sluĂ„Ä…Ă‹â€ˇaonica	onica	266	10	91	9	5	4	996	256	2	460	0	1	460	460	0
24a	a	35	35	jedno	smrtnost	ost	3476	8	3001	310	3	4	916	452	1	452	0	1	452	452	0
24a	a	83	37	vise	starac	ac	12858	6	3764	191	2	4	744	232	1	232	0	1	232	232	0
24a	a	67	1	vise	strelac	ac	14091	7	3764	191	2	4	292	292	1	292	0	1	292	292	0
24a	a	69	39	jedno	sudi?	iĂ„â€ˇ	19	5	868	104	2	4	420	420	1	420	0	1	420	420	0
24a	a	71	14	vise	svira?	aĂ„Ĺ¤	1007	6	2140	166	2	4	440	440	1	440	0	1	440	440	0
24a	a	37	41	jedno	udaraljka	aljka	292	9	81	17	5	4	528	292	2	528	0	1	528	528	0
24a	a	73	8	jedno	ulaz?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	7	73	35	3	4	2652	272	3	2652	0	1	2652	2652	0
24a	a	39	16	jedno	umetnost	ost	69029	8	3001	310	3	4	420	188	2	420	0	1	420	420	0
24a	a	75	7	vise	uvojak	ak	196	6	5345	165	2	4	464	256	1	256	0	1	256	256	0
24a	a	77	40	vise	ven?anica	nica	2496	9	2280	181	4	4	324	324	1	324	0	1	324	324	0
24a	a	41	13	jedno	ven?i?	iĂ„â€ˇ	320	6	868	104	2	4	868	212	2	520	0	1	520	520	0
24a	a	43	12	vise	vernik	nik	13410	6	6585	266	3	4	264	264	1	264	0	1	264	264	0
24a	a	45	5	jedno	zemljarina	arina	18	10	46	12	5	4	2128	272	3	1004	0	1	1004	1004	0
24a	a	79	23	jedno	zidi?	iĂ„â€ˇ	223	5	868	104	2	4	352	352	1	352	0	1	352	352	0
24a	a	81	18	vise	zvu?nik	nik	8794	7	6585	266	3	4	232	232	1	232	0	1	232	232	0
27a	a	47	5	vise	?lanak	ak	51490	6	5345	165	2	4	556	440	1	440	0	1	440	440	0
27a	a	49	10	vise	?vorina	ina	0.1	7	6155	225	3	4	532	220	1	220	0	1	812	532	312
27a	a	7	9	jedno	?vrsto?a	oĂ„â€ˇa	1588	8	913	53	3	4	348	348	1	348	0	1	348	348	0
27a	a	1	37	jedno	an?el?e	Ă„Ĺ¤e	0.1	7	88	36	2	4	416	416	1	416	0	1	416	416	0
27a	a	3	20	jedno	brijanje	nje	1268	8	23567	2144	3	4	344	344	1	344	0	1	344	344	0
27a	a	5	29	jedno	cveti?	iĂ„â€ˇ	799	6	868	104	2	4	296	296	1	296	0	1	296	296	0
27a	a	9	39	jedno	davljenje	nje	579	9	23567	2144	3	4	0	0	0	0	1	0	0	0	0
27a	a	11	40	jedno	divljakinja	kinja	5	11	170	37	5	4	328	328	1	328	0	1	328	328	0
27a	a	51	16	vise	drĂ„Ä…Ă„Äľavnik	nik	4766	8	6585	266	3	4	628	244	2	424	0	1	424	424	0
27a	a	85	21	vise	dvojnik	nik	1054	7	6585	266	3	4	888	328	1	328	0	1	328	328	0
27a	a	13	27	jedno	dvorana	ana	11273	7	424	35	3	4	0	0	0	0	1	0	0	0	0
27a	a	15	34	vise	gustina	ina	41	7	6155	225	3	4	320	132	2	320	0	1	320	320	0
27a	a	53	17	jedno	hlep?i?	Ă„Ĺ¤iĂ„â€ˇ	70	7	73	35	3	4	236	236	1	236	0	1	236	236	0
27a	a	55	18	jedno	izvornost	ost	242	9	3001	310	3	4	0	0	0	0	1	0	0	0	0
27a	a	17	11	jedno	jastu?i?	iĂ„â€ˇ	860	8	868	104	2	4	948	320	1	320	0	1	320	320	0
27a	a	57	8	vise	jedinica	nica	59636	8	464	59	4	4	296	296	1	296	0	1	296	296	0
27a	a	59	33	vise	jezi?ak	ak	354	7	5345	165	2	4	280	280	1	280	0	1	280	280	0
27a	a	19	41	vise	kadija	ija	481	6	3200	192	3	4	280	280	1	280	0	1	280	280	0
27a	a	21	26	jedno	konji?	iĂ„â€ˇ	321	6	868	104	2	4	164	164	1	164	0	1	164	164	0
27a	a	23	24	vise	lizalica	lica	271	8	537	65	4	5	340	288	1	288	0	1	288	288	0
27a	a	25	28	jedno	lov?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	6	73	35	3	4	292	292	1	292	0	1	292	292	0
27a	a	87	7	jedno	nau?nost	ost	132	8	3001	310	3	4	672	316	1	316	0	1	316	316	0
27a	a	61	13	vise	osmina	ina	3177	6	6155	225	3	4	404	404	1	404	0	1	404	404	0
27a	a	27	22	vise	osniva?	aĂ„Ĺ¤	26059	7	2140	166	2	4	1072	220	2	432	0	1	432	432	0
27a	a	29	38	vise	primerak	ak	19527	8	5345	165	2	4	280	280	1	280	0	1	280	280	0
27a	a	63	36	vise	primitivac	ac	903	10	3765	191	2	4	308	308	1	308	0	1	308	308	0
27a	a	31	42	vise	putnik	nik	33252	6	6585	266	3	4	224	224	1	224	0	1	224	224	0
27a	a	33	1	vise	redina	ina	25	6	6155	255	3	4	608	608	1	608	0	1	608	608	0
27a	a	65	2	jedno	sluĂ„Ä…Ă‹â€ˇaonica	onica	266	10	91	9	5	4	476	264	2	476	0	1	476	476	0
27a	a	35	4	jedno	smrtnost	ost	3476	8	3001	310	3	4	372	372	1	372	0	1	372	372	0
27a	a	83	25	vise	starac	ac	12858	6	3764	191	2	4	236	236	1	236	0	1	236	236	0
27a	a	67	31	vise	strelac	ac	14091	7	3764	191	2	4	472	236	2	372	0	1	372	372	0
27a	a	69	43	jedno	sudi?	iĂ„â€ˇ	19	5	868	104	2	4	320	260	1	260	0	1	260	260	0
27a	a	71	6	vise	svira?	aĂ„Ĺ¤	1007	6	2140	166	2	4	228	228	1	228	0	1	228	228	0
27a	a	37	23	jedno	udaraljka	aljka	292	9	81	17	5	4	924	396	1	396	0	1	396	396	0
27a	a	73	15	jedno	ulaz?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	7	73	35	3	4	1116	232	1	232	0	1	232	232	0
27a	a	39	12	jedno	umetnost	ost	69029	8	3001	310	3	4	192	192	1	192	0	1	192	192	0
27a	a	75	14	vise	uvojak	ak	196	6	5345	165	2	4	244	244	1	244	0	1	244	244	0
27a	a	77	19	vise	ven?anica	nica	2496	9	2280	181	4	4	304	304	1	304	0	1	304	304	0
27a	a	41	35	jedno	ven?i?	iĂ„â€ˇ	320	6	868	104	2	4	296	296	1	296	0	1	296	296	0
27a	a	43	30	vise	vernik	nik	13410	6	6585	266	3	4	272	272	1	272	0	1	272	272	0
27a	a	45	44	jedno	zemljarina	arina	18	10	46	12	5	4	1048	460	1	460	0	1	460	460	0
27a	a	79	3	jedno	zidi?	iĂ„â€ˇ	223	5	868	104	2	4	152	152	1	152	0	1	152	152	0
27a	a	81	32	vise	zvu?nik	nik	8794	7	6585	266	3	4	612	344	1	344	0	1	344	344	0
2a	a	47	5	vise	?lanak	ak	51490	6	5345	165	2	4	952	188	1	188	0	1	1512	952	764
2a	a	49	6	vise	?vorina	ina	0.1	7	6155	225	3	4	920	244	5	920	0	1	920	920	0
2a	a	7	36	jedno	?vrsto?a	oĂ„â€ˇa	1588	8	913	53	3	4	484	296	1	296	0	1	296	296	0
2a	a	1	30	jedno	an?el?e	Ă„Ĺ¤e	0.1	7	88	36	2	4	1856	272	1	272	0	1	272	272	0
2a	a	3	12	jedno	brijanje	nje	1268	8	23567	2144	3	4	672	196	4	672	0	1	672	672	0
2a	a	5	1	jedno	cveti?	iĂ„â€ˇ	799	6	868	104	2	4	204	204	1	204	0	1	204	204	0
2a	a	9	29	jedno	davljenje	nje	579	9	23567	2144	3	4	1044	232	4	1044	0	1	1044	1044	0
2a	a	11	9	jedno	divljakinja	kinja	5	11	170	37	5	4	1856	244	5	1468	0	1	1468	1468	0
2a	a	51	44	vise	drĂ„Ä…Ă„Äľavnik	nik	4766	8	6585	266	3	4	500	196	1	196	0	1	196	196	0
2a	a	85	15	vise	dvojnik	nik	1054	7	6585	266	3	4	804	256	2	356	0	1	356	356	0
2a	a	13	10	jedno	dvorana	ana	11273	7	424	35	3	4	356	212	2	356	0	1	356	356	0
2a	a	15	14	vise	gustina	ina	41	7	6155	225	3	4	844	196	2	388	0	1	388	388	0
2a	a	53	28	jedno	hlep?i?	Ă„Ĺ¤iĂ„â€ˇ	70	7	73	35	3	4	980	332	3	568	0	1	568	568	0
2a	a	55	8	jedno	izvornost	ost	242	9	3001	310	3	4	1640	220	4	1296	0	1	1296	1296	0
2a	a	17	23	jedno	jastu?i?	iĂ„â€ˇ	860	8	868	104	2	4	400	272	2	400	0	1	400	400	0
2a	a	57	41	vise	jedinica	nica	59636	8	464	59	4	4	1184	188	3	472	0	1	1336	1184	712
2a	a	59	3	vise	jezi?ak	ak	354	7	5345	165	2	4	1208	212	3	692	0	1	692	692	0
2a	a	19	38	vise	kadija	ija	481	6	3200	192	3	4	1156	224	1	224	0	1	1696	1156	932
2a	a	21	16	jedno	konji?	iĂ„â€ˇ	321	6	868	104	2	4	360	188	2	360	0	1	360	360	0
2a	a	23	33	vise	lizalica	lica	271	8	537	65	4	5	384	260	1	260	0	1	260	260	0
2a	a	25	17	jedno	lov?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	6	73	35	3	4	648	200	1	200	0	1	200	200	0
2a	a	87	25	jedno	nau?nost	ost	132	8	3001	310	3	4	1160	236	1	236	0	1	236	236	0
2a	a	61	2	vise	osmina	ina	3177	6	6155	225	3	4	392	168	1	168	0	1	168	168	0
2a	a	27	42	vise	osniva?	aĂ„Ĺ¤	26059	7	2140	166	2	4	364	204	1	204	0	1	204	204	0
2a	a	29	37	vise	primerak	ak	19527	8	5345	165	2	4	912	300	3	660	0	1	660	660	0
2a	a	63	11	vise	primitivac	ac	903	10	3765	191	2	4	972	196	3	788	0	1	788	788	0
2a	a	31	35	vise	putnik	nik	33252	6	6585	266	3	4	576	264	1	264	0	1	264	264	0
2a	a	33	18	vise	redina	ina	25	6	6155	255	3	4	564	368	1	368	0	1	368	368	0
2a	a	65	22	jedno	sluĂ„Ä…Ă‹â€ˇaonica	onica	266	10	91	9	5	4	716	184	3	716	0	1	716	716	0
2a	a	35	32	jedno	smrtnost	ost	3476	8	3001	310	3	4	348	188	2	348	0	1	348	348	0
2a	a	83	43	vise	starac	ac	12858	6	3764	191	2	4	188	188	1	188	0	1	188	188	0
2a	a	67	7	vise	strelac	ac	14091	7	3764	191	2	4	568	200	3	568	0	1	568	568	0
2a	a	69	27	jedno	sudi?	iĂ„â€ˇ	19	5	868	104	2	4	660	324	2	660	0	1	660	660	0
2a	a	71	34	vise	svira?	aĂ„Ĺ¤	1007	6	2140	166	2	4	440	184	1	184	0	1	184	184	0
2a	a	37	24	jedno	udaraljka	aljka	292	9	81	17	5	4	1256	196	4	788	0	1	788	788	0
2a	a	73	4	jedno	ulaz?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	7	73	35	3	4	1300	760	3	1300	0	1	1300	1300	0
2a	a	39	26	jedno	umetnost	ost	69029	8	3001	310	3	4	940	200	1	200	0	1	684	424	224
2a	a	75	13	vise	uvojak	ak	196	6	5345	165	2	4	660	660	1	660	0	1	660	660	0
2a	a	77	21	vise	ven?anica	nica	2496	9	2280	181	4	4	584	368	2	584	0	1	584	584	0
2a	a	41	39	jedno	ven?i?	iĂ„â€ˇ	320	6	868	104	2	4	636	204	3	636	0	1	636	636	0
2a	a	43	20	vise	vernik	nik	13410	6	6585	266	3	4	148	148	1	148	0	1	148	148	0
2a	a	45	40	jedno	zemljarina	arina	18	10	46	12	5	4	1220	232	6	1168	0	1	1168	1168	0
2a	a	79	31	jedno	zidi?	iĂ„â€ˇ	223	5	868	104	2	4	460	460	1	460	0	1	460	460	0
2a	a	81	19	vise	zvu?nik	nik	8794	7	6585	266	3	4	216	216	1	216	0	1	216	216	0
36b	b	48	3	jedno	?lanarina	arina	4717	9	46	12	5	4	1240	212	2	596	0	1	596	596	0
36b	b	50	42	jedno	?vori?	iĂ„â€ˇ	444	6	868	104	2	4	816	320	2	436	0	1	436	436	0
36b	b	8	21	vise	?vrstina	ina	2303	8	6155	225	3	4	0	0	0	0	1	0	0	0	0
36b	b	2	11	vise	an?elak	ak	331	7	5345	165	2	4	892	188	1	188	0	1	1368	568	380
36b	b	4	37	vise	brija?	aĂ„Ĺ¤	636	6	2140	166	2	4	252	252	1	252	0	1	252	252	0
36b	b	6	8	vise	cvetak	ak	288	6	5345	165	2	4	812	252	1	252	0	1	1660	500	248
36b	b	10	22	vise	davljenik	nik	386	9	6585	266	3	4	744	204	4	744	0	1	744	744	0
36b	b	12	38	vise	divljak	ak	1045	7	5345	165	2	4	540	284	1	284	0	1	284	284	0
36b	b	52	39	jedno	drĂ„Ä…Ă„Äľavnost	ost	4745	9	3001	310	3	4	908	208	2	412	0	1	412	412	0
36b	b	86	40	jedno	dvojnost	ost	222	8	3001	310	3	4	1980	184	2	860	0	1	860	860	0
36b	b	14	1	vise	dvorac	ac	5925	6	3764	191	2	4	1164	584	1	584	0	1	584	584	0
36b	b	16	35	jedno	gusto?a	oĂ„â€ˇa	294	7	913	53	3	4	700	332	2	472	0	1	472	472	0
36b	b	54	32	vise	hlebac	ac	36	6	3764	191	2	4	436	172	1	172	0	1	932	436	264
36b	b	56	27	vise	izvornik	nik	486	8	6585	266	3	4	1144	216	2	548	0	1	548	548	0
36b	b	18	34	vise	jastu?nica	nica	241	10	2280	181	4	4	876	188	2	568	0	1	568	568	0
36b	b	58	25	jedno	jedin?e	Ă„Ĺ¤e	0.1	7	88	36	2	4	388	188	1	188	0	1	188	188	0
36b	b	60	15	jedno	jezi?i?	iĂ„â€ˇ	3	7	868	104	2	4	556	200	1	200	0	1	200	200	0
36b	b	20	30	jedno	kadionica	onica	291	9	234	15	5	4	916	260	2	404	0	1	404	404	0
36b	b	22	19	vise	konjina	ina	74	7	6155	225	3	4	1476	232	3	564	0	1	1220	948	384
36b	b	24	13	jedno	lizi?	iĂ„â€ˇ	0.1	5	868	104	2	5	1064	308	1	308	0	1	308	308	0
36b	b	26	10	vise	lovac	ac	9537	5	3764	191	2	4	476	252	1	252	0	1	1164	476	224
36b	b	88	4	vise	nau?nik	nik	40951	7	6585	266	3	4	800	172	2	344	0	1	344	344	0
36b	b	62	14	jedno	osmakinja	kinja	5	9	170	37	5	4	1128	588	1	588	0	1	588	588	0
36b	b	28	16	jedno	osnivanje	nje	30166	9	23567	2144	3	4	620	200	2	412	0	1	412	412	0
36b	b	30	28	jedno	primer?i?	Ă„Ĺ¤iĂ„â€ˇ	1	9	73	35	3	4	724	252	3	724	0	1	724	724	0
36b	b	64	44	jedno	primitivnost	ost	114	12	3001	310	3	4	844	188	3	720	0	1	720	720	0
36b	b	32	43	jedno	puti?	iĂ„â€ˇ	269	5	868	104	2	4	520	292	1	292	0	1	292	292	0
36b	b	34	41	jedno	redi?	iĂ„â€ˇ	4	5	868	104	2	4	244	244	1	244	0	1	244	244	0
36b	b	66	24	vise	sluĂ„Ä…Ă‹â€ˇalica	lica	5965	9	537	65	4	4	1060	120	2	308	0	1	308	308	0
36b	b	36	9	vise	smrtnik	nik	2119	7	6585	266	3	4	464	252	2	464	0	1	464	464	0
36b	b	84	12	jedno	star?i?	Ă„Ĺ¤iĂ„â€ˇ	107	7	73	35	3	4	1436	104	2	252	0	1	3184	656	404
36b	b	68	26	jedno	streljana	ana	581	9	424	35	3	4	1164	348	2	724	0	1	724	724	0
36b	b	70	31	vise	sudija	ija	67415	6	3200	192	3	4	228	228	1	228	0	1	228	228	0
36b	b	72	33	jedno	sviraljka	aljka	8	9	81	17	5	4	908	156	3	592	0	1	592	592	0
36b	b	38	5	vise	udara?	aĂ„Ĺ¤	270	6	2140	166	2	4	588	328	1	328	0	1	888	588	260
36b	b	74	20	vise	ulaznica	nica	11438	8	2280	181	4	4	784	252	1	252	0	1	252	252	0
36b	b	40	2	vise	umetnik	nik	38568	7	6585	266	3	4	704	204	2	424	0	1	424	424	0
36b	b	76	23	jedno	uvoj?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	7	73	35	3	4	436	236	1	236	0	1	1812	436	200
36b	b	78	29	jedno	ven?anje	nje	9556	8	23567	2144	3	4	344	344	1	344	0	1	344	344	0
36b	b	42	17	vise	ven?ina	ina	0.1	7	6155	225	3	4	784	280	1	280	0	1	280	280	0
36b	b	44	18	jedno	vernost	ost	2854	7	3001	310	3	4	892	248	1	248	0	1	1432	676	428
36b	b	46	36	vise	zemljak	ak	3466	7	5345	165	2	4	1024	208	2	472	0	1	472	472	0
36b	b	80	7	vise	zidina	ina	2972	6	6155	225	3	4	1672	312	2	628	0	1	628	628	0
36b	b	82	6	jedno	zvuki?	iĂ„â€ˇ	1	8	868	104	2	4	1100	228	3	488	0	1	488	488	0
37a	a	47	28	vise	?lanak	ak	51490	6	5345	165	2	4	600	208	1	208	0	1	524	388	180
37a	a	49	11	vise	?vorina	ina	0.1	7	6155	225	3	4	980	380	2	824	0	1	824	824	0
37a	a	7	39	jedno	?vrsto?a	oĂ„â€ˇa	1588	8	913	53	3	4	580	580	1	580	0	1	580	580	0
